epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.167584,4.157037,0.996000,18.37
2,4.155620,4.155862,0.996000,16.73
3,4.155155,4.155160,0.996000,16.74
4,4.155052,4.155032,0.996000,16.72
5,4.154913,4.155687,0.985500,16.73
6,4.154918,4.155250,0.996000,16.71
7,4.154797,4.155470,0.995000,16.71
8,4.154799,4.155392,0.996000,16.72
9,4.154719,4.155214,0.996000,16.72
10,4.154713,4.154994,0.996000,16.70
11,4.154588,4.154643,0.996000,16.72
12,4.154614,4.155050,0.996000,16.70
13,4.154672,4.154753,0.995500,16.70
14,4.154657,4.155401,0.996000,16.74
15,4.154646,4.155166,0.996000,16.70
16,4.154593,4.154688,0.995500,16.69
17,4.154561,4.155302,0.996000,16.72
18,4.154638,4.154896,0.996000,16.69
19,4.154613,4.154604,0.996000,16.69
20,4.154472,4.155476,0.996000,16.72
21,4.154540,4.155495,0.995000,16.71
22,4.154580,4.155498,0.995000,16.69
23,4.154554,4.154555,0.995500,16.70
24,4.154424,4.155602,0.991500,16.71
25,4.154528,4.155014,0.996000,16.70
26,4.154455,4.155685,0.996000,16.69
27,4.154528,4.154875,0.986500,16.74
28,4.154501,4.155130,0.995000,16.69
29,4.154434,4.155861,0.996000,16.70
30,4.154319,4.154626,0.996000,16.71
