epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.852980,4.846536,1.000000,68.18
2,4.848096,4.840896,1.000000,66.90
3,4.848562,4.849080,1.000000,67.06
4,4.849598,4.842604,1.000000,67.11
5,4.851185,4.852621,1.000000,67.13
6,4.853256,4.853486,1.000000,67.11
7,4.855263,4.870401,1.000000,67.18
8,4.862333,4.875277,1.000000,67.19
9,4.862991,4.854072,1.000000,67.20
10,4.864058,4.867589,1.000000,67.18
11,4.877974,4.858891,1.000000,67.20
12,4.889269,4.853600,1.000000,67.23
13,4.890770,4.847650,1.000000,67.23
14,4.892624,4.955994,1.000000,67.17
15,4.935623,5.170265,1.000000,67.15
16,4.952253,4.893173,1.000000,67.13
17,4.954307,4.846184,1.000000,67.11
18,4.956393,4.975337,1.000000,67.12
19,4.959664,4.845996,1.000000,67.13
20,5.109516,5.080897,1.000000,67.12
21,5.280011,4.908209,1.000000,67.09
22,5.290042,4.843488,1.000000,67.10
23,5.282861,4.857262,1.000000,67.13
24,5.288910,4.893671,1.000000,67.13
25,5.294037,4.843692,1.000000,67.15
26,5.299979,4.969535,1.000000,67.15
27,5.300366,6.416052,1.000000,67.15
28,5.308006,4.910176,1.000000,67.20
29,5.300941,4.891574,1.000000,67.22
30,5.302980,4.901823,1.000000,67.19
