epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.348657,4.251215,0.203250,5.26
2,4.239681,4.237139,0.263250,4.82
3,4.226365,4.232302,0.333750,4.82
4,4.217456,4.229903,0.364000,4.81
5,4.212462,4.226651,0.378250,4.81
6,4.208321,4.223514,0.435500,4.80
7,4.205237,4.224722,0.418500,4.81
8,4.203569,4.227251,0.397750,4.81
9,4.202085,4.226840,0.389750,4.81
10,4.202281,4.229460,0.379250,4.81
11,4.200704,4.226346,0.394250,4.81
12,4.200134,4.230673,0.373000,4.81
13,4.200119,4.230355,0.371500,4.81
14,4.200782,4.229413,0.363750,4.80
15,4.202462,4.228330,0.338750,4.81
16,4.202493,4.227282,0.347750,4.80
17,4.199016,4.231016,0.346250,4.80
18,4.199063,4.238980,0.314750,4.81
19,4.201719,4.233622,0.284000,4.81
20,4.201443,4.231045,0.304500,4.81
21,4.200269,4.228875,0.319500,4.82
22,4.199510,4.229225,0.328750,4.80
23,4.197210,4.233842,0.309750,4.81
24,4.196978,4.226353,0.369250,4.81
25,4.195828,4.226652,0.371500,4.81
26,4.195023,4.227583,0.385000,4.81
27,4.196063,4.228375,0.342000,4.80
28,4.196827,4.225854,0.352250,4.82
29,4.197887,4.232465,0.326750,4.81
30,4.197744,4.226579,0.335750,4.81
