epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.602231,4.368039,0.013000,5.62
2,4.339867,4.290936,0.065500,4.55
3,4.297525,4.267893,0.099500,4.55
4,4.280287,4.252351,0.121000,4.54
5,4.269825,4.244247,0.132000,4.55
6,4.262701,4.237614,0.146500,4.54
7,4.257059,4.233549,0.128000,4.54
8,4.252257,4.228945,0.180500,4.54
9,4.248747,4.225346,0.197500,4.54
10,4.245994,4.223373,0.197000,4.54
11,4.243663,4.221931,0.228500,4.54
12,4.241912,4.219441,0.237500,4.54
13,4.240079,4.217308,0.270000,4.53
14,4.238315,4.216629,0.257000,4.53
15,4.237300,4.215710,0.227500,4.54
16,4.236115,4.214910,0.265500,4.55
17,4.235013,4.213064,0.278000,4.54
18,4.234116,4.212107,0.275000,4.53
19,4.232759,4.211581,0.336000,4.53
20,4.232248,4.210921,0.326500,4.53
21,4.231306,4.209864,0.354000,4.54
22,4.230371,4.208661,0.342500,4.53
23,4.229511,4.207911,0.368000,4.53
24,4.229229,4.207616,0.379500,4.53
25,4.228450,4.207003,0.367000,4.53
26,4.227832,4.206961,0.379500,4.54
27,4.227222,4.206430,0.402500,4.54
28,4.226771,4.205780,0.433000,4.54
29,4.225970,4.205257,0.409000,4.53
30,4.225670,4.204521,0.444000,4.54
