epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,3.496526,3.366495,0.965800,26.89
2,3.368755,3.358732,0.976500,26.55
3,3.358940,3.349901,0.984000,26.52
4,3.353553,3.349233,0.986800,26.52
5,3.350393,3.351465,0.982200,26.50
6,3.347946,3.345840,0.987400,26.50
7,3.345928,3.344550,0.990100,26.50
8,3.344176,3.341474,0.990900,26.49
9,3.342607,3.342176,0.990700,26.49
10,3.341630,3.343237,0.991600,26.48
11,3.340531,3.345030,0.989700,26.49
12,3.339639,3.343019,0.991700,26.47
13,3.338735,3.342077,0.992100,26.49
14,3.337980,3.340756,0.993300,26.47
15,3.336829,3.342370,0.993500,26.48
16,3.336234,3.337812,0.996400,26.47
17,3.335466,3.340108,0.995400,26.48
18,3.334916,3.341296,0.993600,26.47
19,3.333917,3.340430,0.994500,26.49
20,3.333083,3.341055,0.994400,26.48
21,3.332064,3.340219,0.995900,26.49
22,3.331091,3.342707,0.994900,26.48
23,3.330040,3.342728,0.994900,26.48
24,3.328292,3.343809,0.995300,26.48
25,3.326867,3.343630,0.995000,26.48
26,3.324511,3.344959,0.997400,26.47
27,3.322663,3.346744,0.996800,26.49
28,3.319541,3.351154,0.996800,26.47
29,3.316239,3.353791,0.994700,26.48
30,3.312423,3.355472,0.997000,26.47
31,3.307575,3.359860,0.996600,26.48
32,3.301490,3.366074,0.995900,26.48
33,3.294581,3.374738,0.996500,26.48
34,3.285715,3.379124,0.996600,26.48
35,3.275077,3.391542,0.996400,26.48
36,3.261507,3.404160,0.996000,26.47
37,3.244930,3.418892,0.997200,26.47
38,3.225271,3.426936,0.997800,26.48
39,3.202174,3.463436,0.996300,26.47
40,3.174829,3.489656,0.996400,26.48
41,3.142635,3.530306,0.997800,26.47
42,3.107234,3.543141,0.996700,26.48
43,3.065931,3.592173,0.995600,26.47
44,3.018566,3.616004,0.996900,26.48
45,2.969739,3.659946,0.996800,26.47
46,2.921880,3.698582,0.996400,26.48
47,2.873090,3.747832,0.996900,26.47
48,2.824328,3.800658,0.997200,26.49
49,2.775359,3.850902,0.997200,26.47
50,2.725954,3.925448,0.996400,26.49
