epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.309812,4.223574,0.677500,5.06
2,4.234041,4.206805,0.923500,4.64
3,4.222939,4.201367,0.956000,4.63
4,4.217911,4.200687,0.946000,4.63
5,4.215290,4.199941,0.945000,4.63
6,4.213165,4.197372,0.978000,4.62
7,4.211850,4.196687,0.959500,4.63
8,4.211356,4.194952,0.972500,4.62
9,4.210020,4.198240,0.930500,4.62
10,4.209535,4.196792,0.955000,4.62
11,4.209485,4.195792,0.968500,4.62
12,4.208549,4.195474,0.978000,4.62
13,4.207760,4.195844,0.958000,4.61
14,4.208101,4.196130,0.958500,4.63
15,4.207771,4.196483,0.964000,4.63
16,4.207032,4.194623,0.964000,4.63
17,4.205967,4.195467,0.977000,4.61
18,4.205740,4.194095,0.977500,4.61
19,4.205566,4.195540,0.964500,4.63
20,4.205522,4.196108,0.946000,4.61
21,4.204356,4.196953,0.959500,4.62
22,4.204094,4.196372,0.960500,4.61
23,4.203547,4.196009,0.976000,4.60
24,4.202994,4.197222,0.955500,4.61
25,4.202310,4.198512,0.955000,4.62
26,4.201823,4.196150,0.967000,4.61
27,4.201202,4.198070,0.979000,4.62
28,4.200636,4.198088,0.960000,4.62
29,4.199605,4.199293,0.973500,4.62
30,4.198726,4.199165,0.904000,4.61
