epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,3.489841,3.373768,0.957400,57.34
2,3.378219,3.369935,0.961800,57.34
3,3.371375,3.369526,0.955500,57.42
4,3.366232,3.362089,0.968300,57.44
5,3.363078,3.362323,0.971700,57.43
6,3.366752,3.357133,0.971400,57.48
7,3.364395,3.363047,0.966700,57.49
8,3.366672,3.363803,0.960900,57.55
9,3.368642,3.365950,0.955700,57.57
10,3.369389,3.368902,0.955900,57.59
11,3.373905,3.371571,0.956600,57.58
12,3.371291,3.367218,0.956300,57.49
13,3.366352,3.360181,0.965400,57.47
14,3.366907,3.368664,0.949300,57.47
15,3.372400,3.370850,0.953200,57.46
16,3.369899,3.364109,0.956700,57.52
17,3.371788,3.365313,0.957000,57.47
18,3.367131,3.369092,0.951800,57.48
19,3.366477,3.357503,0.969900,57.46
20,3.365554,3.358860,0.962400,57.49
21,3.363408,3.363395,0.959000,57.47
22,3.366267,3.357674,0.966500,57.46
23,3.364102,3.364071,0.953800,57.44
24,3.362607,3.360982,0.958800,57.43
25,3.366857,3.363759,0.955100,57.41
26,3.366317,3.364086,0.957300,57.44
27,3.369115,3.360380,0.966400,57.44
28,3.365466,3.362972,0.960400,57.43
29,3.372340,3.372579,0.947600,57.43
30,3.369675,3.364753,0.958900,57.43
