epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.950929,4.628727,0.000000,3.76
2,4.527380,4.430854,0.000000,3.43
3,4.417837,4.375045,0.000000,3.42
4,4.374304,4.337338,0.000000,3.42
5,4.350954,4.322228,0.006500,3.42
6,4.339527,4.311592,0.016000,3.42
7,4.330494,4.302080,0.014500,3.42
8,4.323853,4.295892,0.022500,3.42
9,4.318801,4.291034,0.025000,3.43
10,4.315101,4.287323,0.039000,3.43
11,4.312315,4.284501,0.050000,3.42
12,4.309551,4.282489,0.064500,3.42
13,4.307580,4.281065,0.056000,3.42
14,4.305751,4.279707,0.047500,3.42
15,4.304758,4.278206,0.062500,3.42
16,4.303271,4.277827,0.050000,3.42
17,4.302452,4.276197,0.059000,3.41
18,4.301604,4.275400,0.059500,3.42
19,4.300823,4.274671,0.073000,3.42
20,4.300162,4.274169,0.068500,3.42
21,4.299260,4.273608,0.091000,3.42
22,4.299104,4.273067,0.101500,3.42
23,4.298556,4.272964,0.112000,3.41
24,4.298328,4.273034,0.100000,3.41
25,4.297990,4.272843,0.104500,3.42
26,4.297643,4.272364,0.116500,3.42
27,4.297379,4.271969,0.100000,3.41
28,4.297066,4.271941,0.101000,3.41
29,4.296508,4.271386,0.096500,3.42
30,4.296183,4.271666,0.089500,3.42
