layer,head_0,head_1,head_2,head_3,head_4,head_5
0,0.5966445207595825,0.3735257089138031,0.6866343021392822,0.9249773025512695,0.4968559741973877,0.520806074142456
1,0.7222558856010437,0.48395583033561707,0.5054654479026794,0.4203939735889435,0.5574392080307007,0.6309188008308411
2,0.6779789924621582,0.6576846837997437,0.5742372274398804,0.5684424638748169,0.4603855013847351,0.5065971612930298
3,0.4613119661808014,0.6985452771186829,0.5399596691131592,0.6829118728637695,0.5762730836868286,0.49936383962631226
4,0.7165664434432983,0.6068252325057983,0.7151904106140137,0.5532800555229187,0.5414866209030151,0.6566007733345032
5,0.504347562789917,0.52872234582901,0.609332263469696,0.5425928235054016,0.5984794497489929,0.5454099774360657
