layer,head_0,head_1,head_2,head_3,head_4,head_5
0,3.007960796356201,3.812930107116699,2.580779552459717,1.2269278764724731,3.602653980255127,3.4960203170776367
1,2.484564781188965,3.5654594898223877,3.506457805633545,3.7641515731811523,3.38027024269104,2.98791766166687
2,2.8509409427642822,2.9502105712890625,3.0308709144592285,3.0468833446502686,3.5212788581848145,3.5296013355255127
3,3.479370355606079,2.831430196762085,3.2014386653900146,2.8818185329437256,3.180539131164551,3.429819107055664
4,2.6280202865600586,3.1470046043395996,2.740302562713623,3.2574462890625,3.284575939178467,3.0764405727386475
5,3.451878070831299,3.2728166580200195,3.218214750289917,3.1440443992614746,3.2029242515563965,3.2294564247131348
