epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.517743,4.220870,0.280000,7.40
2,4.201321,4.186788,0.280000,3.44
3,4.171611,4.156894,0.288250,3.43
4,4.151509,4.145098,0.293250,3.43
5,4.144698,4.141471,0.294750,3.43
6,4.141945,4.139496,0.295500,3.43
7,4.140325,4.137926,0.293000,3.43
8,4.139226,4.137680,0.295500,3.42
9,4.138175,4.136937,0.293000,3.43
10,4.135858,4.133493,0.295250,3.44
11,4.134730,4.133791,0.296500,3.43
12,4.133968,4.131983,0.296500,3.43
13,4.133414,4.131926,0.297000,3.43
14,4.133134,4.133182,0.297000,3.43
15,4.132844,4.131500,0.296500,3.43
16,4.132606,4.132095,0.297000,3.42
17,4.132415,4.131910,0.297000,3.42
18,4.132138,4.131185,0.295000,3.43
19,4.132080,4.131683,0.297250,3.43
20,4.131906,4.132091,0.294500,3.43
21,4.131698,4.131787,0.292500,3.43
22,4.131108,4.130366,0.292750,3.43
23,4.130666,4.130380,0.296750,3.43
24,4.130561,4.130979,0.293750,3.43
25,4.130357,4.129714,0.293250,3.44
26,4.130144,4.129897,0.294750,3.43
27,4.128817,4.123630,0.384500,3.43
28,4.124081,4.120644,0.399750,3.43
29,4.122013,4.120156,0.434750,3.43
30,4.120966,4.118919,0.435750,3.43
