epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,nan,nan,0.002500,251.53
2,nan,nan,0.002500,249.63
3,nan,nan,0.002500,249.53
4,nan,nan,0.002500,249.91
5,nan,nan,0.002500,250.02
6,nan,nan,0.002500,249.85
7,nan,nan,0.002500,249.72
8,nan,nan,0.002500,249.64
9,nan,nan,0.002500,249.66
10,nan,nan,0.002500,249.78
11,nan,nan,0.002500,249.76
12,nan,nan,0.002500,249.49
13,nan,nan,0.002500,249.50
14,nan,nan,0.002500,249.66
15,nan,nan,0.002500,249.53
16,nan,nan,0.002500,249.68
17,nan,nan,0.002500,249.41
18,nan,nan,0.002500,249.33
19,nan,nan,0.002500,249.26
20,nan,nan,0.002500,249.12
21,nan,nan,0.002500,249.09
22,nan,nan,0.002500,249.09
23,nan,nan,0.002500,249.02
24,nan,nan,0.002500,249.02
25,nan,nan,0.002500,249.06
26,nan,nan,0.002500,249.03
27,nan,nan,0.002500,249.02
28,nan,nan,0.002500,249.05
29,nan,nan,0.002500,249.03
30,nan,nan,0.002500,249.02
