epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.206138,4.141914,0.287750,4.99
2,4.138986,4.134939,0.290250,4.57
3,4.128058,4.120785,0.439750,4.57
4,4.120621,4.118767,0.441250,4.56
5,4.118073,4.116612,0.460250,4.56
6,4.116220,4.113774,0.469500,4.56
7,4.111404,4.109830,0.473000,4.57
8,4.108660,4.108153,0.483750,4.56
9,4.107347,4.106636,0.481250,4.57
10,4.106366,4.105894,0.491500,4.57
11,4.105296,4.105546,0.496250,4.57
12,4.104656,4.105724,0.496000,4.56
13,4.104170,4.104562,0.496500,4.55
14,4.103740,4.104115,0.499500,4.55
15,4.103397,4.104372,0.502500,4.56
16,4.103142,4.103922,0.505750,4.55
17,4.102637,4.102862,0.511750,4.55
18,4.102252,4.103033,0.510000,4.55
19,4.101990,4.102712,0.514000,4.56
20,4.101857,4.103096,0.513750,4.55
21,4.101596,4.102721,0.518250,4.54
22,4.101412,4.102415,0.518500,4.53
23,4.101225,4.102146,0.516000,4.55
24,4.100933,4.101982,0.516250,4.55
25,4.100839,4.103124,0.518750,4.56
26,4.100717,4.101674,0.515000,4.57
27,4.100784,4.102309,0.519000,4.56
28,4.100548,4.101986,0.519500,4.55
29,4.100548,4.101566,0.520750,4.55
30,4.100350,4.101530,0.514250,4.55
