epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.948179,4.627618,0.000000,4.80
2,4.507770,4.434032,0.000000,4.43
3,4.406154,4.381014,0.000000,4.42
4,4.365900,4.350542,0.000000,4.41
5,4.344070,4.331488,0.000000,4.41
6,4.331200,4.320891,0.001750,4.42
7,4.323160,4.314059,0.001000,4.42
8,4.316403,4.307966,0.001750,4.42
9,4.309527,4.299665,0.010750,4.41
10,4.303505,4.293056,0.023500,4.41
11,4.298958,4.291466,0.022750,4.42
12,4.295852,4.285218,0.020750,4.41
13,4.293231,4.283073,0.027000,4.41
14,4.291141,4.282153,0.028000,4.41
15,4.289587,4.280118,0.025250,4.41
16,4.288127,4.279102,0.025500,4.42
17,4.287008,4.277033,0.028500,4.41
18,4.285977,4.275371,0.036750,4.41
19,4.284836,4.274653,0.032500,4.41
20,4.283654,4.273943,0.036750,4.40
21,4.283358,4.272824,0.033500,4.41
22,4.282141,4.272369,0.040000,4.42
23,4.281224,4.270791,0.039000,4.41
24,4.280221,4.268398,0.046000,4.41
25,4.279544,4.268148,0.048250,4.41
26,4.278548,4.268327,0.048500,4.40
27,4.278183,4.266749,0.048500,4.41
28,4.277626,4.266007,0.043500,4.41
29,4.277217,4.265305,0.051000,4.42
30,4.276305,4.265765,0.052000,4.41
