epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.267048,4.146052,0.299000,5.54
2,4.135011,4.125779,0.401000,4.65
3,4.121684,4.118311,0.445000,4.66
4,4.116627,4.113877,0.467500,4.65
5,4.113293,4.112552,0.468250,4.65
6,4.111196,4.110788,0.482750,4.64
7,4.109795,4.110328,0.478500,4.63
8,4.108797,4.109425,0.479000,4.64
9,4.107942,4.108412,0.481250,4.63
10,4.107068,4.107054,0.486500,4.63
11,4.106445,4.106211,0.487250,4.63
12,4.105857,4.105878,0.486250,4.63
13,4.105467,4.105920,0.496500,4.62
14,4.105092,4.105256,0.499000,4.61
15,4.104676,4.105075,0.496500,4.61
16,4.104278,4.105207,0.498750,4.62
17,4.103946,4.104346,0.499000,4.62
18,4.103605,4.104475,0.503250,4.63
19,4.103344,4.103688,0.512000,4.62
20,4.103224,4.103860,0.503750,4.62
21,4.103087,4.103421,0.505250,4.63
22,4.102733,4.103569,0.507750,4.63
23,4.102617,4.102875,0.509250,4.62
24,4.102329,4.103985,0.508000,4.62
25,4.102319,4.102729,0.510750,4.61
26,4.102102,4.102113,0.511750,4.62
27,4.101932,4.102154,0.511000,4.64
28,4.101875,4.103323,0.510750,4.62
29,4.101657,4.102417,0.512500,4.62
30,4.101572,4.102888,0.512250,4.62
