epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,2.459185,2.314189,0.525800,60.02
2,2.283821,2.238710,0.758200,57.69
3,2.225267,2.202104,0.847600,57.70
4,2.194550,2.181133,0.886000,57.67
5,2.180094,2.174371,0.918400,57.67
6,2.168293,2.163793,0.924600,57.67
7,2.161065,2.156689,0.949200,57.64
8,2.161455,2.158891,0.957200,57.66
9,2.161968,2.154909,0.958800,57.64
10,2.157579,2.159163,0.961600,57.64
11,2.155856,2.160240,0.946600,57.63
12,2.156251,2.155374,0.959200,57.56
13,2.152468,2.153867,0.971200,57.50
14,2.151406,2.149020,0.978000,57.56
15,2.152482,2.163626,0.957400,57.59
16,2.153971,2.149030,0.964200,57.62
17,2.146603,2.159621,0.952000,57.66
18,2.144097,2.143734,0.973600,57.69
19,2.144305,2.151822,0.978000,57.70
20,2.144759,2.152008,0.974800,57.69
21,2.143728,2.154850,0.979800,57.69
22,2.148499,2.152056,0.971200,57.67
23,2.149313,2.152954,0.982000,57.64
24,2.144057,2.148357,0.984600,57.66
25,2.139134,2.146537,0.991800,57.69
26,2.139602,2.150221,0.977200,57.70
27,2.137094,2.143525,0.992000,57.69
28,2.132771,2.134822,0.997000,57.69
29,2.127323,2.140774,0.995000,57.68
30,2.132106,2.171871,0.990200,57.67
