epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.882947,4.874753,0.007500,193.99
2,4.875360,4.889634,0.000000,194.21
3,4.874720,4.874022,0.010000,194.17
4,4.873779,4.873176,0.009000,193.96
5,4.873350,4.873041,0.009500,193.91
6,4.871385,4.870678,0.008500,193.87
7,4.870579,4.870425,0.011000,193.91
8,4.870396,4.870394,0.009500,193.95
9,4.870185,4.868541,0.025000,193.88
10,4.866803,4.865928,0.080000,193.83
11,4.865152,4.864679,0.120000,193.91
12,4.863855,4.862588,0.373000,193.76
13,4.861916,4.861120,0.680500,193.71
14,4.860342,4.859645,0.791500,193.61
15,4.859168,4.858146,0.945000,193.61
16,4.857676,4.857376,0.995000,193.53
17,4.857333,4.857260,0.999000,193.40
18,4.857229,4.857302,0.999500,193.35
19,4.857154,4.857477,0.980500,193.35
20,4.857100,4.857454,0.997000,193.33
21,4.857099,4.857266,1.000000,193.43
22,4.857032,4.857251,1.000000,193.44
23,4.857036,4.857208,1.000000,193.44
24,4.856984,4.857300,0.999500,193.44
25,4.856964,4.857326,0.997500,193.43
26,4.856923,4.857347,1.000000,193.45
27,4.856914,4.857248,1.000000,193.47
28,4.856874,4.857251,1.000000,193.48
29,4.856856,4.857423,0.997000,193.46
30,4.856836,4.857228,1.000000,193.47
