epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.273225,4.146208,0.389500,6.15
2,4.137637,4.132132,0.395250,4.49
3,4.129233,4.126521,0.397500,4.49
4,4.124381,4.123802,0.401000,4.48
5,4.120541,4.118097,0.448500,4.49
6,4.117145,4.116259,0.463250,4.48
7,4.115023,4.114445,0.469750,4.48
8,4.113347,4.115201,0.467250,4.49
9,4.112159,4.113662,0.480500,4.48
10,4.110873,4.111907,0.477250,4.48
11,4.110101,4.110904,0.476250,4.48
12,4.109343,4.111275,0.487000,4.48
13,4.108762,4.112688,0.484250,4.48
14,4.108191,4.110531,0.495750,4.48
15,4.107670,4.110233,0.491000,4.48
16,4.107211,4.108306,0.490000,4.49
17,4.106850,4.109519,0.489250,4.48
18,4.106463,4.108662,0.495750,4.48
19,4.106098,4.110066,0.501250,4.48
20,4.105935,4.107749,0.495500,4.48
21,4.105736,4.107639,0.494500,4.48
22,4.105330,4.107163,0.500500,4.48
23,4.105118,4.107242,0.502000,4.48
24,4.104971,4.110611,0.499750,4.47
25,4.104765,4.107483,0.505500,4.48
26,4.104558,4.108279,0.504750,4.48
27,4.104275,4.107744,0.505750,4.48
28,4.104223,4.108391,0.504250,4.48
29,4.103912,4.104989,0.509500,4.47
30,4.103712,4.106309,0.506250,4.49
31,4.103491,4.106596,0.508750,4.47
32,4.103486,4.105767,0.510250,4.48
33,4.103200,4.104592,0.509500,4.48
34,4.103115,4.104876,0.509000,4.48
35,4.102824,4.104082,0.509000,4.48
36,4.102754,4.104896,0.514750,4.48
37,4.102588,4.104686,0.511250,4.49
38,4.102548,4.104502,0.513250,4.49
39,4.102355,4.103732,0.511750,4.48
40,4.102193,4.108601,0.508500,4.49
41,4.102088,4.103587,0.511500,4.48
42,4.102077,4.102715,0.510250,4.48
43,4.101883,4.104650,0.511750,4.48
44,4.101766,4.105006,0.513250,4.48
45,4.101775,4.107241,0.513000,4.48
46,4.101576,4.105147,0.512750,4.49
47,4.101549,4.104393,0.511750,4.49
48,4.101487,4.103336,0.511750,4.48
49,4.101390,4.104222,0.512000,4.48
50,4.101288,4.103342,0.513250,4.48
