epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.765124,4.470963,0.000000,3.88
2,4.407115,4.358231,0.000000,3.54
3,4.340871,4.318105,0.005000,3.53
4,4.311982,4.296230,0.025000,3.53
5,4.297967,4.284601,0.041250,3.53
6,4.287971,4.273084,0.059500,3.53
7,4.278198,4.264417,0.114250,3.53
8,4.272236,4.260408,0.110000,3.53
9,4.268545,4.257179,0.131000,3.53
10,4.265565,4.254974,0.148250,3.53
11,4.262889,4.252950,0.150000,3.53
12,4.260596,4.250845,0.168250,3.54
13,4.257945,4.248482,0.163750,3.53
14,4.255450,4.245924,0.181750,3.53
15,4.253253,4.244144,0.201000,3.53
16,4.251236,4.241991,0.202000,3.53
17,4.248762,4.239533,0.205250,3.53
18,4.246579,4.237408,0.228250,3.53
19,4.244856,4.235954,0.235500,3.53
20,4.242825,4.234915,0.221500,3.54
21,4.241250,4.233339,0.242250,3.51
22,4.240345,4.232014,0.252500,3.53
23,4.239021,4.231423,0.250500,3.54
24,4.237833,4.230265,0.243500,3.53
25,4.236915,4.229825,0.272000,3.53
26,4.236094,4.228493,0.279500,3.53
27,4.235236,4.227885,0.277250,3.53
28,4.234043,4.227331,0.280750,3.53
29,4.233192,4.225944,0.278250,3.53
30,4.232490,4.226047,0.291250,3.53
