epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.307397,4.222451,0.592000,4.94
2,4.229791,4.200610,0.875000,4.56
3,4.216374,4.194115,0.954500,4.56
4,4.210670,4.191757,0.964500,4.56
5,4.206852,4.191343,0.963500,4.56
6,4.204328,4.189330,0.985000,4.55
7,4.202933,4.187919,0.973500,4.56
8,4.201740,4.185842,0.999500,4.56
9,4.200257,4.187945,0.981000,4.55
10,4.199018,4.186501,0.979000,4.55
11,4.198505,4.185547,0.992500,4.55
12,4.197665,4.184775,0.978000,4.56
13,4.196776,4.185068,0.991000,4.55
14,4.196035,4.185367,0.988500,4.56
15,4.195726,4.185382,1.000000,4.55
16,4.194681,4.184395,0.999500,4.55
17,4.193998,4.185896,1.000000,4.55
18,4.193114,4.184491,0.999000,4.55
19,4.192625,4.186549,1.000000,4.56
20,4.191363,4.186725,0.986000,4.56
21,4.190552,4.188057,0.987500,4.56
22,4.189780,4.187201,1.000000,4.55
23,4.188893,4.188752,1.000000,4.56
24,4.187719,4.188799,0.997500,4.56
25,4.186573,4.189045,0.989500,4.55
26,4.185289,4.189703,1.000000,4.55
27,4.183844,4.191124,1.000000,4.55
28,4.182531,4.191111,0.999500,4.55
29,4.180590,4.192986,0.999000,4.55
30,4.178979,4.194189,1.000000,4.55
