epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.516311,4.224476,0.285250,4.59
2,4.200424,4.182250,0.285250,3.45
3,4.167260,4.154139,0.293000,3.45
4,4.149703,4.145520,0.295250,3.45
5,4.144069,4.142620,0.306250,3.44
6,4.140970,4.138455,0.306250,3.44
7,4.137875,4.136924,0.305500,3.44
8,4.136228,4.137628,0.307000,3.44
9,4.135090,4.134711,0.305500,3.44
10,4.134399,4.134044,0.305500,3.44
11,4.133732,4.134144,0.305500,3.44
12,4.133227,4.135122,0.305500,3.44
13,4.132955,4.134141,0.306500,3.45
14,4.132822,4.133224,0.303750,3.44
15,4.132542,4.132849,0.303750,3.44
16,4.132357,4.133459,0.303000,3.45
17,4.132316,4.132500,0.306000,3.44
18,4.132194,4.132037,0.305500,3.45
19,4.132065,4.132684,0.306500,3.44
20,4.131925,4.132506,0.299500,3.44
21,4.131801,4.132637,0.303000,3.44
22,4.131761,4.132661,0.303000,3.45
23,4.131643,4.132644,0.303000,3.44
24,4.131635,4.133021,0.303000,3.44
25,4.131483,4.131381,0.303750,3.45
26,4.131426,4.131403,0.303000,3.44
27,4.131402,4.131900,0.303750,3.45
28,4.131266,4.132382,0.303000,3.44
29,4.131202,4.132629,0.303250,3.45
30,4.131111,4.131883,0.303000,3.45
