epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.167602,4.161174,1.000000,270.31
2,4.159278,4.160673,1.000000,268.55
3,4.158780,4.159876,1.000000,268.57
4,4.158650,4.160639,0.134500,268.55
5,4.158584,4.159796,0.999000,268.50
6,4.158524,4.166332,0.099000,268.41
7,4.158490,4.159725,0.944000,268.38
8,4.158391,4.159560,1.000000,268.37
9,4.158379,4.162428,0.998500,268.35
10,4.158369,4.162031,0.997500,268.38
11,4.158318,4.160876,0.997500,268.43
12,4.158293,4.159718,0.998000,268.38
13,4.158243,4.160346,0.998500,268.38
14,4.158285,4.160983,0.998500,268.32
15,4.158273,4.160148,0.999500,268.31
16,4.158254,4.160121,1.000000,268.31
17,4.158265,4.160624,0.999500,268.30
18,4.158251,4.160545,1.000000,268.32
19,4.158230,4.160490,1.000000,268.29
20,4.158219,4.159759,1.000000,268.33
21,4.158194,4.159913,1.000000,268.24
22,4.158223,4.160315,1.000000,268.18
23,4.158218,4.159567,1.000000,268.15
24,4.158195,4.159956,1.000000,268.17
25,4.158148,4.160431,1.000000,268.15
26,4.158148,4.159551,1.000000,268.14
