epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,5.709238,5.674324,0.004232,21.29
2,5.370794,5.691629,0.003892,16.38
3,3.590894,nan,0.014242,16.37
4,nan,nan,0.014741,16.25
5,nan,nan,0.014741,16.26
6,nan,nan,0.014741,16.23
7,nan,nan,0.014741,16.24
8,nan,nan,0.014741,16.22
9,nan,nan,0.014741,16.23
10,nan,nan,0.014741,16.22
11,nan,nan,0.014741,16.23
12,nan,nan,0.014741,16.25
13,nan,nan,0.014741,16.24
14,nan,nan,0.014741,16.25
15,nan,nan,0.014741,16.24
16,nan,nan,0.014741,16.24
17,nan,nan,0.014741,16.25
18,nan,nan,0.014741,16.25
19,nan,nan,0.014741,16.25
20,nan,nan,0.014741,16.25
21,nan,nan,0.014741,16.25
22,nan,nan,0.014741,16.25
23,nan,nan,0.014741,16.26
24,nan,nan,0.014741,16.25
25,nan,nan,0.014741,16.24
26,nan,nan,0.014741,16.24
27,nan,nan,0.014741,16.25
28,nan,nan,0.014741,16.24
29,nan,nan,0.014741,16.26
30,nan,nan,0.014741,16.24
31,nan,nan,0.014741,16.24
32,nan,nan,0.014741,16.25
33,nan,nan,0.014741,16.25
34,nan,nan,0.014741,16.24
35,nan,nan,0.014741,16.26
36,nan,nan,0.014741,16.24
37,nan,nan,0.014741,16.24
38,nan,nan,0.014741,16.25
39,nan,nan,0.014741,16.25
40,nan,nan,0.014741,16.25
41,nan,nan,0.014741,16.24
42,nan,nan,0.014741,16.22
43,nan,nan,0.014741,16.22
44,nan,nan,0.014741,16.23
45,nan,nan,0.014741,16.22
46,nan,nan,0.014741,16.22
47,nan,nan,0.014741,16.24
48,nan,nan,0.014741,16.22
49,nan,nan,0.014741,16.22
50,nan,nan,0.014741,16.23
