layer,head_0,head_1,head_2,head_3,head_4,head_5
0,0.4716792404651642,0.48642638325691223,0.4465421438217163,0.7029266953468323,0.8393818736076355,0.4300415515899658
1,0.8615816235542297,0.9027760624885559,0.838842511177063,0.8360715508460999,0.9533401727676392,0.9448636770248413
2,0.8588821887969971,0.7258837223052979,0.6615829467773438,0.8552302718162537,0.8264975547790527,0.7586541771888733
3,0.713080883026123,0.703330934047699,0.7572617530822754,0.7793950438499451,0.8418084979057312,0.7906578183174133
4,0.8109990358352661,0.8581959009170532,0.8585460782051086,0.7308088541030884,0.8988217711448669,0.7424383759498596
5,0.7874229550361633,0.7560598254203796,0.9244655966758728,0.8349228501319885,0.8461003303527832,0.8701395392417908
