layer,head_0,head_1,head_2,head_3,head_4,head_5
0,3.593747854232788,3.5360782146453857,3.4870731830596924,3.0528645515441895,2.08408522605896,3.633073329925537
1,1.9110225439071655,1.7420927286148071,2.2741799354553223,2.0371572971343994,1.917264699935913,1.5877251625061035
2,1.943070650100708,2.69415020942688,2.8341307640075684,2.008485794067383,2.238255262374878,2.5218467712402344
3,2.761030912399292,2.8274765014648438,2.4553189277648926,2.223309278488159,2.3095171451568604,2.3111162185668945
4,2.1214728355407715,2.096522092819214,1.9705723524093628,2.546395778656006,1.7881052494049072,2.7527823448181152
5,2.5028791427612305,2.57320499420166,1.197932481765747,1.9749338626861572,1.951035499572754,1.8053953647613525
