layer,head_0,head_1,head_2,head_3,head_4,head_5
0,0.994868814945221,0.9890138506889343,0.9987282156944275,0.7626359462738037,0.9780141115188599,0.8266717195510864
1,0.9901832938194275,0.9657668471336365,0.9922958612442017,0.9584181904792786,0.9835768938064575,0.9718378186225891
2,0.9639667868614197,0.9820377826690674,0.9380964636802673,0.9715784192085266,0.9657013416290283,0.9755678772926331
3,0.9759969711303711,0.919079601764679,0.9592916965484619,0.9300559759140015,0.9582499265670776,0.9778916835784912
4,0.9771587252616882,0.922452986240387,0.9833851456642151,0.9930302500724792,0.999549150466919,0.9831053018569946
5,0.9936896562576294,0.9793268442153931,0.9158559441566467,0.9228585958480835,0.9137057662010193,0.9803174734115601
