epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.475689,4.305025,0.012750,5.28
2,4.285080,4.259429,0.111750,4.86
3,4.251552,4.240157,0.170000,4.85
4,4.238244,4.229943,0.211000,4.85
5,4.229438,4.221195,0.254750,4.85
6,4.222861,4.215045,0.291000,4.84
7,4.217495,4.211636,0.318500,4.85
8,4.212988,4.206172,0.335500,4.84
9,4.209579,4.204080,0.358500,4.85
10,4.206443,4.201039,0.350500,4.85
11,4.203994,4.199485,0.400000,4.85
12,4.201676,4.196003,0.399500,4.84
13,4.199272,4.195677,0.401250,4.85
14,4.196499,4.191373,0.423500,4.85
15,4.194013,4.189430,0.443500,4.85
16,4.191718,4.186460,0.449250,4.84
17,4.190263,4.184831,0.474250,4.85
18,4.188596,4.184599,0.449250,4.85
19,4.187581,4.182742,0.485250,4.85
20,4.186530,4.183010,0.496750,4.85
21,4.185383,4.180412,0.503500,4.84
22,4.184085,4.178247,0.528250,4.85
23,4.183292,4.178700,0.533500,4.85
24,4.181875,4.176917,0.546750,4.84
25,4.181432,4.175803,0.556250,4.85
26,4.180188,4.174127,0.584750,4.84
27,4.179487,4.174415,0.569250,4.84
28,4.178792,4.172794,0.583500,4.84
29,4.177965,4.173473,0.597000,4.84
30,4.177521,4.171822,0.610500,4.85
