epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.887694,4.859607,0.008800,58.04
2,4.842122,4.819206,0.021400,56.36
3,4.796774,4.764097,0.054200,56.50
4,4.743388,4.712902,0.093800,56.56
5,4.658402,4.581538,0.635400,56.59
6,4.530240,4.470469,0.997000,56.61
7,4.471591,4.460404,0.997600,56.62
8,4.460870,4.454098,0.999400,56.63
9,4.458664,4.455933,0.995000,56.59
10,4.456229,4.453876,0.995800,56.60
11,4.458260,4.461292,0.997400,56.61
12,4.458053,4.455616,0.998000,56.62
13,4.458761,4.455893,0.998600,56.63
14,4.457237,4.456153,0.999000,56.63
15,4.459499,4.454322,0.999000,56.61
16,4.458003,4.455657,0.999000,56.63
17,4.460447,4.458697,0.998400,56.64
18,4.460636,4.463417,0.994400,56.63
19,4.460162,4.458493,0.998200,56.64
20,4.458121,4.458302,0.999400,56.65
21,4.460112,4.456313,0.999200,56.70
22,4.461909,4.459319,0.997000,56.71
23,4.462927,4.458874,0.998200,56.67
24,4.462113,4.456944,0.998800,56.68
25,4.460755,4.461110,0.993400,56.68
26,4.457863,4.457353,1.000000,56.69
27,4.458510,4.458428,0.998400,56.72
28,4.456852,4.455845,0.999800,56.69
29,4.458564,4.458981,0.999400,56.68
30,4.459218,4.460487,0.997800,56.69
