epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.364065,4.256734,0.228500,5.69
2,4.265616,4.242298,0.356000,4.80
3,4.255814,4.242378,0.384000,4.79
4,4.251271,4.241544,0.364500,4.80
5,4.248719,4.242863,0.366000,4.81
6,4.247245,4.245516,0.348000,4.79
7,4.245389,4.243576,0.331000,4.79
8,4.244654,4.246364,0.388000,4.80
9,4.242168,4.245123,0.375000,4.79
10,4.241580,4.243665,0.349000,4.79
11,4.241588,4.245996,0.337500,4.79
12,4.240516,4.244890,0.403500,4.79
13,4.240420,4.249363,0.376000,4.79
14,4.239597,4.245271,0.379500,4.78
15,4.238530,4.247842,0.385000,4.79
16,4.240839,4.249496,0.354500,4.80
17,4.238927,4.250365,0.342000,4.79
18,4.240639,4.245328,0.302000,4.80
19,4.239384,4.246599,0.401000,4.79
20,4.238535,4.246308,0.282000,4.79
21,4.241426,4.244509,0.295500,4.80
22,4.240785,4.246558,0.301500,4.80
23,4.240186,4.245229,0.364500,4.78
24,4.242404,4.248934,0.340500,4.79
25,4.239535,4.243760,0.353500,4.79
26,4.239472,4.245482,0.391000,4.79
27,4.240452,4.247986,0.354000,4.80
28,4.241217,4.251058,0.403000,4.81
29,4.240313,4.245450,0.398000,4.80
30,4.236864,4.246510,0.376500,4.80
