epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,nan,nan,0.000000,2.78
2,nan,nan,0.000000,2.48
3,nan,nan,0.000000,2.48
4,nan,nan,0.000000,2.48
5,nan,nan,0.000000,2.48
6,nan,nan,0.000000,2.48
7,nan,nan,0.000000,2.48
8,nan,nan,0.000000,2.48
9,nan,nan,0.000000,2.47
10,nan,nan,0.000000,2.48
11,nan,nan,0.000000,2.47
12,nan,nan,0.000000,2.48
13,nan,nan,0.000000,2.48
14,nan,nan,0.000000,2.48
15,nan,nan,0.000000,2.47
16,nan,nan,0.000000,2.48
17,nan,nan,0.000000,2.47
18,nan,nan,0.000000,2.47
19,nan,nan,0.000000,2.48
20,nan,nan,0.000000,2.46
21,nan,nan,0.000000,2.47
22,nan,nan,0.000000,2.47
23,nan,nan,0.000000,2.47
24,nan,nan,0.000000,2.47
25,nan,nan,0.000000,2.48
26,nan,nan,0.000000,2.47
27,nan,nan,0.000000,2.48
28,nan,nan,0.000000,2.47
29,nan,nan,0.000000,2.47
30,nan,nan,0.000000,2.47
