layer,head_0,head_1,head_2,head_3,head_4,head_5
0,0.34888163208961487,0.4083594083786011,0.37353551387786865,0.4338359832763672,0.38593170046806335,0.40246960520744324
1,0.8829111456871033,0.80131995677948,0.6966874003410339,0.4595160186290741,0.3414401113986969,0.6655191779136658
2,0.40797945857048035,0.4341494143009186,0.3698287010192871,0.7996013760566711,0.3198574483394623,0.786240816116333
3,0.8034251928329468,0.39351436495780945,0.8270990252494812,0.3987171947956085,0.3890615999698639,0.3341265320777893
4,0.6989291906356812,0.3717139959335327,0.7761121988296509,0.40622955560684204,0.8015950918197632,0.8561529517173767
5,0.564704179763794,0.9343670010566711,0.5650151968002319,0.6207897663116455,0.8095219135284424,0.40593594312667847
