epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.850232,4.850832,1.000000,1034.94
2,4.848173,4.849181,1.000000,1034.27
3,4.849937,4.855282,0.539500,1033.27
4,4.852905,4.856248,0.092500,1032.85
5,4.855829,4.867244,0.499000,1033.01
6,4.862694,4.871200,0.703500,1033.01
7,4.863950,4.877696,0.287000,1033.12
8,4.877713,4.913245,0.993000,1033.02
9,4.888934,4.959098,0.112000,1032.93
10,4.892055,4.850744,0.689000,1032.89
11,4.933079,4.848149,0.262000,1033.02
12,4.951817,4.924753,0.962000,1033.32
13,4.957847,5.042761,0.999500,1033.17
