epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.847787,4.727495,0.063200,26.96
2,4.633970,4.493736,0.918000,26.20
3,4.462431,4.449427,0.999600,26.22
4,4.451971,4.448169,0.999800,26.21
5,4.449833,4.447336,0.999400,26.20
6,4.448736,4.447198,1.000000,26.13
7,4.449342,4.443471,1.000000,26.10
8,4.446472,4.445831,0.997600,26.17
9,4.446182,4.444481,1.000000,26.17
10,4.446173,4.447661,0.995800,26.15
11,4.445345,4.443970,1.000000,26.17
12,4.444324,4.444645,1.000000,26.16
13,4.443959,4.443983,1.000000,26.11
14,4.443846,4.443339,1.000000,26.11
15,4.443270,4.443578,1.000000,26.11
16,4.442522,4.443042,1.000000,26.17
17,4.442109,4.444021,1.000000,26.11
18,4.441880,4.444948,1.000000,26.16
19,4.441864,4.443632,1.000000,26.17
20,4.440943,4.444662,1.000000,26.10
21,4.440379,4.444722,1.000000,26.11
22,4.439763,4.446067,1.000000,26.10
23,4.439850,4.447245,0.999800,26.10
24,4.439103,4.446835,0.998200,26.16
25,4.438322,4.445615,1.000000,26.17
26,4.437842,4.447905,0.999600,26.10
27,4.437346,4.448925,1.000000,26.17
28,4.436893,4.447797,0.998800,26.17
29,4.434886,4.448638,1.000000,26.17
30,4.433920,4.449142,1.000000,26.12
