epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.853178,4.852334,0.999500,272.20
2,4.848102,4.850804,1.000000,270.66
3,4.848579,4.853341,1.000000,270.73
4,4.849618,4.853304,0.966500,270.63
5,4.850654,4.858114,0.448500,270.40
6,4.853296,4.861059,0.856500,270.13
7,4.854108,4.858477,0.861500,270.19
8,4.856827,4.876878,0.967000,269.95
9,4.862652,4.880833,0.690500,269.83
10,4.863586,4.862805,0.986000,269.81
11,4.864288,4.864896,0.911500,269.78
12,4.865096,4.865549,0.814500,269.78
13,4.883617,4.861820,0.909000,269.79
14,4.888498,4.873695,0.208500,269.80
15,4.890390,4.855104,0.000000,269.76
16,4.892023,4.894824,0.000000,269.71
17,4.901205,4.947031,0.000000,269.74
18,4.945504,4.859239,0.000000,269.78
19,4.949496,4.985938,0.000000,269.75
20,4.952861,5.003377,0.000000,269.69
21,4.955668,5.289309,0.000000,269.65
22,4.958652,4.869844,0.201000,269.69
23,5.036476,4.918864,0.005500,269.75
24,5.123744,6.081486,0.003500,269.79
25,5.135132,6.246440,0.000000,269.86
26,5.147067,4.855633,0.009500,269.96
27,5.165814,6.095055,0.000000,270.02
28,5.177652,5.123606,0.000000,270.00
29,5.190272,5.586373,0.059500,269.97
30,5.199989,5.263156,0.000500,269.94
