epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.588833,4.243201,0.285250,4.79
2,4.212016,4.199762,0.285250,3.55
3,4.186249,4.172681,0.286000,3.55
4,4.161110,4.150340,0.289000,3.55
5,4.147005,4.145133,0.291250,3.54
6,4.141911,4.141787,0.301000,3.54
7,4.139196,4.136312,0.301500,3.54
8,4.136011,4.131961,0.400000,3.54
9,4.132132,4.128822,0.399500,3.55
10,4.130051,4.128912,0.401750,3.54
11,4.128639,4.126734,0.400750,3.54
12,4.127428,4.126028,0.403500,3.54
13,4.126521,4.125879,0.448000,3.55
14,4.125715,4.125228,0.449250,3.54
15,4.125019,4.124876,0.450250,3.54
16,4.124437,4.123729,0.451000,3.55
17,4.123694,4.122970,0.451500,3.54
18,4.123450,4.123155,0.446750,3.54
19,4.123181,4.123243,0.448250,3.55
20,4.122875,4.122143,0.450750,3.55
21,4.122508,4.122551,0.442250,3.54
22,4.122353,4.121486,0.449000,3.55
23,4.122099,4.122833,0.450000,3.54
24,4.121792,4.121929,0.464000,3.54
25,4.121452,4.121990,0.462750,3.54
26,4.121260,4.121977,0.469250,3.55
27,4.121114,4.121469,0.463500,3.55
28,4.120851,4.121263,0.466500,3.54
29,4.120644,4.121608,0.468500,3.55
30,4.120418,4.121575,0.468750,3.54
