epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.274444,4.149283,0.302000,4.63
2,4.137226,4.127412,0.451750,3.53
3,4.122772,4.119547,0.469000,3.52
4,4.117951,4.115593,0.490500,3.53
5,4.115261,4.114789,0.485250,3.52
6,4.113478,4.112811,0.490250,3.53
7,4.112095,4.110868,0.489750,3.52
8,4.110847,4.111750,0.487500,3.52
9,4.110025,4.110598,0.490000,3.53
10,4.109093,4.109589,0.497000,3.51
11,4.108399,4.108568,0.497750,3.52
12,4.107884,4.108181,0.497500,3.52
13,4.107479,4.108880,0.501250,3.52
14,4.107066,4.108225,0.509000,3.52
15,4.106604,4.107133,0.504750,3.52
16,4.106270,4.106689,0.504750,3.53
17,4.105969,4.106326,0.505750,3.51
18,4.105670,4.106598,0.507750,3.51
19,4.105386,4.108001,0.511000,3.52
20,4.105221,4.107407,0.511750,3.52
21,4.105150,4.105779,0.508250,3.51
22,4.104857,4.105530,0.510250,3.52
23,4.104730,4.106198,0.512250,3.52
24,4.104497,4.106248,0.512250,3.52
25,4.104472,4.105356,0.514750,3.53
26,4.104309,4.106387,0.516000,3.51
27,4.104048,4.106320,0.518250,3.51
28,4.104047,4.105338,0.513250,3.52
29,4.103909,4.105710,0.516750,3.51
30,4.103786,4.106419,0.510000,3.52
