epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.474138,4.307706,0.018750,6.16
2,4.284271,4.262805,0.088250,4.74
3,4.257671,4.246771,0.153500,4.73
4,4.245381,4.238170,0.177750,4.70
5,4.236605,4.228668,0.192500,4.72
6,4.229736,4.222210,0.233500,4.71
7,4.224115,4.218826,0.253750,4.72
8,4.219225,4.213388,0.280750,4.72
9,4.215601,4.211159,0.299000,4.71
10,4.211936,4.207224,0.310250,4.71
11,4.209146,4.204921,0.318750,4.71
12,4.206867,4.202503,0.331000,4.72
13,4.204450,4.201443,0.330000,4.72
14,4.202799,4.199215,0.327250,4.72
15,4.200927,4.197925,0.352000,4.72
16,4.198801,4.195826,0.357750,4.71
17,4.197157,4.193939,0.372500,4.72
18,4.195598,4.191904,0.366500,4.73
19,4.194603,4.192101,0.373500,4.72
20,4.193387,4.189211,0.390250,4.72
21,4.192199,4.188728,0.401750,4.72
22,4.191120,4.188001,0.412000,4.72
23,4.190161,4.186167,0.426250,4.72
24,4.188920,4.185534,0.422000,4.72
25,4.188381,4.184508,0.433250,4.72
26,4.187250,4.183719,0.440000,4.72
27,4.186594,4.182679,0.452000,4.72
28,4.185731,4.181314,0.464500,4.72
29,4.184947,4.180762,0.481500,4.72
30,4.184413,4.179866,0.487750,4.72
