epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,5.659774,nan,0.014741,13.27
2,nan,nan,0.014741,7.58
3,nan,nan,0.014741,7.59
4,nan,nan,0.014741,7.60
5,nan,nan,0.014741,7.59
6,nan,nan,0.014741,7.60
7,nan,nan,0.014741,7.60
8,nan,nan,0.014741,7.59
9,nan,nan,0.014741,7.60
10,nan,nan,0.014741,7.59
11,nan,nan,0.014741,7.59
12,nan,nan,0.014741,7.60
13,nan,nan,0.014741,7.58
14,nan,nan,0.014741,7.57
15,nan,nan,0.014741,7.60
16,nan,nan,0.014741,7.60
17,nan,nan,0.014741,7.59
18,nan,nan,0.014741,7.59
19,nan,nan,0.014741,7.59
20,nan,nan,0.014741,7.61
21,nan,nan,0.014741,7.59
22,nan,nan,0.014741,7.58
23,nan,nan,0.014741,7.56
24,nan,nan,0.014741,7.59
25,nan,nan,0.014741,7.61
26,nan,nan,0.014741,7.59
27,nan,nan,0.014741,7.59
28,nan,nan,0.014741,7.59
29,nan,nan,0.014741,7.59
30,nan,nan,0.014741,7.60
31,nan,nan,0.014741,7.59
32,nan,nan,0.014741,7.56
33,nan,nan,0.014741,7.59
34,nan,nan,0.014741,7.59
35,nan,nan,0.014741,7.59
36,nan,nan,0.014741,7.60
37,nan,nan,0.014741,7.59
38,nan,nan,0.014741,7.59
39,nan,nan,0.014741,7.59
40,nan,nan,0.014741,7.59
41,nan,nan,0.014741,7.58
42,nan,nan,0.014741,7.58
43,nan,nan,0.014741,7.60
44,nan,nan,0.014741,7.59
45,nan,nan,0.014741,7.59
46,nan,nan,0.014741,7.61
47,nan,nan,0.014741,7.60
48,nan,nan,0.014741,7.59
49,nan,nan,0.014741,7.59
50,nan,nan,0.014741,7.57
