layer,head_0,head_1,head_2,head_3,head_4,head_5
0,0.4557225704193115,0.32613444328308105,0.44087445735931396,0.4869137406349182,0.4369376003742218,0.4591390788555145
1,0.33169546723365784,0.32909366488456726,0.32887789607048035,0.3430939018726349,0.34229087829589844,0.3523959219455719
2,0.3217476010322571,0.3267528712749481,0.3252875804901123,0.3235946297645569,0.3410244882106781,0.32283729314804077
3,0.34009987115859985,0.361825168132782,0.323901891708374,0.34333452582359314,0.320425420999527,0.35619884729385376
4,0.3398284614086151,0.3592260181903839,0.3538704514503479,0.3537399470806122,0.3388422727584839,0.3402256965637207
5,0.32592999935150146,0.3349038064479828,0.3537293076515198,0.32997891306877136,0.335202157497406,0.3346909284591675
