epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,2.437307,2.080705,0.953653,27.61
2,2.084835,2.062975,0.962295,25.73
3,2.055085,2.032995,0.979361,25.80
4,2.043045,2.032535,0.981337,25.81
5,2.034483,2.022297,0.987984,25.82
6,2.030173,2.032311,0.981557,25.83
7,2.027768,2.025360,0.985509,25.83
8,2.023897,2.018073,0.989681,25.81
9,2.022605,2.017099,0.989980,25.82
10,2.020385,2.012032,0.994092,25.80
11,2.019005,2.017001,0.990000,25.80
12,2.017982,2.014697,0.992176,25.80
13,2.017001,2.013512,0.993353,25.81
14,2.015392,2.018262,0.989521,25.81
15,2.014856,2.014990,0.992076,25.79
16,2.014078,2.011980,0.993174,25.80
17,2.012575,2.010114,0.994711,25.78
18,2.012790,2.015498,0.991038,25.79
19,2.011831,2.011926,0.992555,25.81
20,2.010864,2.010955,0.993713,25.80
21,2.010843,2.010155,0.994651,25.79
22,2.009832,2.009500,0.995050,25.81
23,2.009535,2.012527,0.993194,25.83
24,2.008642,2.008267,0.995888,25.82
25,2.008919,2.009214,0.995489,25.82
26,2.008087,2.007787,0.996447,25.81
27,2.007131,2.010855,0.994870,25.83
28,2.007089,2.010012,0.993872,25.82
29,2.007062,2.008853,0.996028,25.80
30,2.006454,2.010777,0.994431,25.81
31,2.006254,2.011208,0.994052,25.81
32,2.005587,2.007111,0.996966,25.82
33,2.004866,2.009739,0.995629,25.80
34,2.004962,2.006814,0.996966,25.78
35,2.004263,2.010309,0.995768,25.77
36,2.003705,2.006026,0.998263,25.78
37,2.003066,2.006209,0.997964,25.78
38,2.003615,2.007443,0.997385,25.79
39,2.001966,2.007221,0.997665,25.79
40,2.002065,2.009205,0.996587,25.80
41,2.001529,2.013310,0.995050,25.81
42,2.000729,2.014873,0.993872,25.80
43,2.000078,2.010184,0.997405,25.83
44,1.999401,2.011338,0.997066,25.82
45,1.998764,2.010806,0.997146,25.82
46,1.997450,2.011710,0.996846,25.83
47,1.997171,2.012655,0.997505,25.82
48,1.994931,2.014565,0.996687,25.83
49,1.993685,2.014184,0.997106,25.81
50,1.992461,2.014490,0.997385,25.81
