layer,head_0,head_1,head_2,head_3,head_4,head_5
0,0.9959686398506165,0.9961175322532654,0.9873531460762024,0.9892483949661255,0.5609953999519348,0.7089982032775879
1,0.3205856680870056,0.3200889825820923,0.3216143846511841,0.31942230463027954,0.31975409388542175,0.31978538632392883
2,0.3222750127315521,0.32002949714660645,0.3195098638534546,0.3211728036403656,0.3194962441921234,0.31969115138053894
3,0.3198123574256897,0.31925326585769653,0.31930604577064514,0.32135745882987976,0.3210350573062897,0.3203609883785248
4,0.32438814640045166,0.32023099064826965,0.3219095766544342,0.3209092617034912,0.3224770128726959,0.3193809688091278
5,0.32111993432044983,0.31989359855651855,0.32052311301231384,0.32706236839294434,0.3200606405735016,0.3227750062942505
