epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.161886,4.159787,1.000000,515.30
2,4.159407,4.161544,1.000000,515.33
3,4.159395,4.162302,1.000000,515.48
4,4.159482,4.160015,1.000000,515.32
5,4.159739,4.157499,1.000000,516.52
6,4.160008,4.151733,1.000000,517.27
7,4.160531,4.164538,1.000000,516.50
8,4.160882,4.163107,1.000000,516.88
9,4.161096,4.170027,1.000000,518.72
10,4.161127,4.167006,1.000000,521.84
11,4.161150,4.160565,1.000000,519.02
12,4.161139,4.167399,1.000000,518.28
13,4.161130,4.152628,1.000000,518.11
14,4.161143,4.148398,1.000000,518.37
15,4.161132,4.170703,1.000000,519.19
16,4.161145,4.163480,1.000000,519.52
17,4.161172,4.152624,1.000000,520.07
18,4.161170,4.153236,1.000000,520.42
19,4.161155,4.151789,1.000000,520.90
20,4.161151,4.160096,1.000000,521.45
21,4.161166,4.153971,1.000000,520.15
22,4.161156,4.154779,1.000000,520.36
23,4.161183,4.169770,1.000000,521.15
24,4.161171,4.170439,1.000000,520.39
25,4.161156,4.161503,1.000000,521.25
26,4.161144,4.166631,1.000000,521.79
27,4.161148,4.162084,1.000000,522.46
