epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.849972,4.845452,1.000000,4388.40
2,4.845003,4.844627,1.000000,4389.35
3,4.844553,4.844459,1.000000,4389.71
4,4.844424,4.844420,1.000000,4389.82
5,4.844355,4.844680,1.000000,4390.11
6,4.844318,4.844503,1.000000,4390.37
7,4.844286,4.844355,1.000000,4392.20
8,4.844274,4.844437,1.000000,4394.29
