epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.896414,4.889205,0.009500,69.73
2,4.885712,4.879498,0.082000,68.36
3,4.871042,4.860142,0.975500,68.37
4,4.858177,4.856300,1.000000,68.29
5,4.856573,4.856114,1.000000,68.35
6,4.856001,4.856142,1.000000,68.33
7,4.855657,4.855454,1.000000,68.34
8,4.855267,4.855446,1.000000,68.31
9,4.854936,4.855696,1.000000,68.32
10,4.854537,4.855753,1.000000,68.25
11,4.854047,4.856097,1.000000,68.31
12,4.853596,4.856620,1.000000,68.27
13,4.852929,4.856407,1.000000,68.29
14,4.852298,4.857137,1.000000,68.27
15,4.851499,4.857951,1.000000,68.30
16,4.850728,4.858608,1.000000,68.28
17,4.849997,4.859261,1.000000,68.28
18,4.849155,4.861389,1.000000,68.22
19,4.848345,4.861831,1.000000,68.24
20,4.847407,4.861761,1.000000,68.24
21,4.846568,4.862303,1.000000,68.25
22,4.845661,4.863276,1.000000,68.20
23,4.844740,4.863469,1.000000,68.23
24,4.843778,4.864739,1.000000,68.19
25,4.842773,4.865481,1.000000,68.23
26,4.841737,4.866101,1.000000,68.18
27,4.840658,4.868685,1.000000,68.20
28,4.839658,4.869186,1.000000,68.15
29,4.838505,4.869950,1.000000,68.27
30,4.837300,4.871099,1.000000,68.19
