epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.517121,4.223625,0.280250,6.56
2,4.200246,4.180938,0.280250,4.66
3,4.167553,4.151177,0.280000,4.66
4,4.147182,4.141239,0.287000,4.64
5,4.140180,4.139804,0.286500,4.65
6,4.137154,4.135055,0.286500,4.64
7,4.135432,4.134238,0.294750,4.64
8,4.133867,4.133293,0.295500,4.65
9,4.132741,4.134165,0.290250,4.64
10,4.131909,4.133610,0.293250,4.64
11,4.130997,4.130947,0.293500,4.65
12,4.130499,4.132792,0.294750,4.64
13,4.129833,4.133253,0.288750,4.65
14,4.129091,4.131917,0.293000,4.65
15,4.125794,4.127958,0.375000,4.66
16,4.122627,4.133011,0.382000,4.64
17,4.121359,4.123619,0.394500,4.60
18,4.120293,4.125255,0.409500,4.49
19,4.119328,4.126229,0.421750,4.49
20,4.118722,4.130079,0.431500,4.49
21,4.117923,4.126658,0.441500,4.50
22,4.117645,4.124797,0.446250,4.51
23,4.117227,4.125638,0.450250,4.50
24,4.116847,4.130098,0.450250,4.50
25,4.116459,4.122641,0.456000,4.50
26,4.116199,4.136360,0.458000,4.51
27,4.115802,4.125218,0.468250,4.50
28,4.115657,4.121019,0.468500,4.49
29,4.115406,4.126666,0.467000,4.50
30,4.115173,4.123871,0.467250,4.50
