epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.882821,4.882702,0.007000,197.49
2,4.875639,4.874107,0.011000,196.69
3,4.874595,4.896439,0.007500,196.58
4,4.874111,4.873252,0.010500,196.49
5,4.873663,4.873148,0.007500,196.53
6,4.873218,4.873154,0.007000,196.44
7,4.872998,4.872911,0.011500,196.47
8,4.871361,4.870725,0.007000,196.46
9,4.870614,4.871230,0.008000,196.44
10,4.870528,4.870475,0.007500,196.42
11,4.870757,4.870568,0.008000,196.42
12,4.870447,4.870725,0.007000,196.35
13,4.870487,4.870964,0.010500,196.39
14,4.870402,4.870462,0.010500,196.42
15,4.869945,4.868878,0.021000,196.47
16,4.868477,4.867975,0.033500,196.48
17,4.867848,4.867495,0.038500,196.46
18,4.867194,4.866888,0.054000,196.50
19,4.866744,4.866598,0.055500,196.42
20,4.866536,4.867581,0.029500,196.51
21,4.866281,4.866319,0.065000,196.41
22,4.866233,4.866342,0.067000,196.44
23,4.866073,4.865852,0.090500,196.44
24,4.865840,4.865391,0.085500,196.44
25,4.865576,4.865365,0.104500,196.42
26,4.865428,4.865028,0.127000,196.49
27,4.865282,4.866054,0.050000,196.40
28,4.865175,4.864910,0.130000,196.31
29,4.864981,4.865378,0.101000,196.34
30,4.864933,4.864466,0.150000,196.30
