layer,head_0,head_1,head_2,head_3,head_4,head_5
0,0.559653103351593,0.10647556930780411,0.23303240537643433,1.9447208642959595,1.5159213542938232,1.9349172115325928
1,0.6590875387191772,0.03193793445825577,0.019077971577644348,0.013231712393462658,0.051640208810567856,0.010051008313894272
2,0.04779461398720741,0.02520051784813404,0.4036960303783417,2.2574303150177,0.02549416944384575,0.4842977225780487
3,0.6624999642372131,0.7702459692955017,0.03705994039773941,0.6048505902290344,0.23541778326034546,1.0806770324707031
4,0.10658390820026398,0.028734510764479637,0.0361207090318203,0.21960721909999847,0.0076003968715667725,0.008306573145091534
5,0.4595419466495514,0.2550910711288452,0.48165029287338257,1.9218859672546387,0.3835432827472687,0.10915154218673706
