epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.210084,4.106469,0.980000,5.91
2,4.100263,4.090693,0.990500,5.54
3,4.086137,4.085026,0.995000,5.53
4,4.077826,4.082856,0.994500,5.52
5,4.072628,4.081075,0.998500,5.51
6,4.068071,4.080085,0.998000,5.54
7,4.064633,4.079360,0.998000,5.54
8,4.060792,4.077545,0.995500,5.51
9,4.058009,4.078185,0.999500,5.53
10,4.053956,4.079712,0.998500,5.52
11,4.050272,4.079449,0.998500,5.53
12,4.046297,4.083378,0.999500,5.51
13,4.041304,4.087141,0.999000,5.52
14,4.036312,4.090657,0.999500,5.52
15,4.030450,4.093489,1.000000,5.51
16,4.024390,4.099686,0.999500,5.51
17,4.017921,4.104724,1.000000,5.51
18,4.011544,4.105097,1.000000,5.52
19,4.004298,4.112741,1.000000,5.53
20,3.996325,4.124294,0.999500,5.53
21,3.989289,4.127617,0.999500,5.51
22,3.981845,4.134139,0.999000,5.52
23,3.974078,4.143740,1.000000,5.51
24,3.966920,4.149934,1.000000,5.52
25,3.959191,4.154804,1.000000,5.53
26,3.951501,4.162190,1.000000,5.52
27,3.944890,4.172827,1.000000,5.51
28,3.937484,4.172802,1.000000,5.50
29,3.929867,4.178272,1.000000,5.49
30,3.923550,4.184342,1.000000,5.51
31,3.916614,4.192109,0.996000,5.51
32,3.910012,4.205646,1.000000,5.51
33,3.903801,4.211043,1.000000,5.52
34,3.897134,4.212320,1.000000,5.52
35,3.891232,4.219039,1.000000,5.52
36,3.885493,4.224807,1.000000,5.54
37,3.878441,4.237685,0.999500,5.50
38,3.873261,4.237776,1.000000,5.51
39,3.867797,4.234861,1.000000,5.52
40,3.861899,4.246095,1.000000,5.52
41,3.857753,4.252611,1.000000,5.52
42,3.851508,4.264022,1.000000,5.52
43,3.846432,4.264107,1.000000,5.51
44,3.841826,4.269749,0.999500,5.52
45,3.836523,4.267502,0.999000,5.53
46,3.832238,4.276133,0.999500,5.52
47,3.826990,4.284796,0.999500,5.51
48,3.821496,4.278611,1.000000,5.51
49,3.818176,4.288770,0.999500,5.51
50,3.813671,4.302109,1.000000,5.52
