epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.770963,4.462095,0.000000,4.89
2,4.414773,4.352256,0.007000,4.49
3,4.351095,4.316587,0.024000,4.49
4,4.325926,4.295783,0.051500,4.48
5,4.310462,4.282917,0.076500,4.48
6,4.301393,4.275876,0.076000,4.48
7,4.295792,4.270968,0.100000,4.48
8,4.292143,4.269383,0.078000,4.48
9,4.289235,4.267621,0.066000,4.49
10,4.286989,4.264810,0.099500,4.48
11,4.284916,4.261588,0.089000,4.48
12,4.283510,4.262272,0.066500,4.47
13,4.281915,4.262964,0.071000,4.49
14,4.280726,4.258870,0.063000,4.48
15,4.279110,4.257190,0.091500,4.48
16,4.277838,4.257091,0.082000,4.48
17,4.276900,4.256112,0.085500,4.48
18,4.275280,4.254367,0.104000,4.48
19,4.274384,4.252653,0.116500,4.48
20,4.273172,4.252303,0.116500,4.47
21,4.271934,4.252141,0.103000,4.48
22,4.271070,4.251931,0.107500,4.48
23,4.269932,4.250256,0.118500,4.49
24,4.268901,4.246696,0.131500,4.49
25,4.267744,4.245288,0.151000,4.48
26,4.267293,4.245748,0.148000,4.48
27,4.266208,4.244103,0.159500,4.48
28,4.265537,4.244543,0.141500,4.48
29,4.264687,4.241418,0.168000,4.48
30,4.263834,4.241364,0.172000,4.48
