epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.952185,4.630667,0.000000,5.42
2,4.527487,4.432663,0.000000,4.53
3,4.418801,4.380862,0.000000,4.50
4,4.379700,4.342639,0.000000,4.51
5,4.351805,4.323758,0.008500,4.50
6,4.338354,4.311920,0.013000,4.50
7,4.328746,4.302668,0.018000,4.51
8,4.322021,4.296755,0.026500,4.52
9,4.317683,4.292505,0.024000,4.51
10,4.314405,4.288619,0.025500,4.52
11,4.311827,4.285965,0.019000,4.51
12,4.309748,4.284008,0.020500,4.51
13,4.307814,4.281974,0.020000,4.51
14,4.306073,4.280363,0.034500,4.52
15,4.304661,4.278311,0.039000,4.52
16,4.303086,4.278044,0.040500,4.50
17,4.301683,4.274482,0.049000,4.51
18,4.300470,4.273478,0.045500,4.52
19,4.299084,4.272494,0.057000,4.52
20,4.297544,4.270688,0.053000,4.52
21,4.296253,4.269682,0.071000,4.51
22,4.295748,4.269413,0.073000,4.52
23,4.294329,4.266787,0.080500,4.52
24,4.293414,4.266684,0.089000,4.51
25,4.292259,4.265517,0.091500,4.51
26,4.291380,4.263673,0.104000,4.52
27,4.290170,4.262911,0.081500,4.50
28,4.289447,4.262463,0.083000,4.52
29,4.288245,4.260838,0.076000,4.51
30,4.287555,4.260063,0.089500,4.50
