epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.161913,4.161205,1.000000,930.16
2,4.159391,4.157157,1.000000,928.68
3,4.159400,4.154368,1.000000,931.44
4,4.159475,4.161683,1.000000,935.09
5,4.159735,4.170136,1.000000,936.22
6,4.160070,4.166623,1.000000,936.33
7,4.160619,4.156529,1.000000,936.90
8,4.160912,4.155339,1.000000,936.49
9,4.161104,4.165480,1.000000,936.75
10,4.161129,4.173331,1.000000,939.35
11,4.161147,4.161369,1.000000,942.60
12,4.161121,4.165743,1.000000,941.50
13,4.161139,4.149390,1.000000,939.51
14,4.161138,4.157495,1.000000,938.99
15,4.161147,4.155094,1.000000,940.33
