epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,3.536295,3.567826,0.000200,26.87
2,3.525255,3.483453,0.016200,26.58
3,3.578595,3.587583,0.001200,26.57
4,3.606858,3.570677,0.007400,26.57
5,3.582990,3.580500,0.007800,26.56
6,3.584823,3.583752,0.018800,26.56
7,3.578851,3.523779,0.008600,26.56
8,3.574408,3.575400,0.000000,26.55
9,3.560394,3.482175,0.016200,26.56
10,3.438434,3.423954,0.105400,26.55
11,3.363512,3.290232,0.100800,26.55
12,3.281344,3.219264,0.124800,26.54
13,3.232547,3.226373,0.119600,26.55
14,3.216689,3.120076,0.132800,26.54
15,3.139052,3.087781,0.126600,26.55
16,3.126252,3.064074,0.134600,26.54
17,3.075719,3.067532,0.132800,26.55
18,3.109078,3.051242,0.140000,26.54
19,3.052920,2.984195,0.147600,26.55
20,3.033943,3.004953,0.138000,26.54
21,2.991631,2.927898,0.146400,26.56
22,2.934322,2.932426,0.152800,26.54
23,2.979140,2.957241,0.137800,26.55
24,2.987144,2.941433,0.133000,26.54
25,2.976921,2.970705,0.145800,26.54
26,2.953663,2.924252,0.139800,26.53
27,3.008422,3.010539,0.111600,26.54
28,3.011155,2.930912,0.135600,26.53
29,2.927249,2.858034,0.159400,26.53
30,2.884617,2.839277,0.177400,26.53
31,2.860970,2.831561,0.170000,26.54
32,2.863114,2.838399,0.157200,26.53
33,2.858146,2.836374,0.169600,26.53
34,2.857843,2.803421,0.181400,26.53
35,2.835436,2.807394,0.183000,26.53
36,2.827980,2.796534,0.203000,26.53
37,2.811111,2.760954,0.223000,26.54
38,2.781353,2.731561,0.206000,26.55
39,2.767448,2.716107,0.210800,26.54
40,2.753352,2.713219,0.238400,26.55
41,2.746006,2.698451,0.226800,26.54
42,2.733465,2.714139,0.205600,26.54
43,2.739685,2.689039,0.229200,26.53
44,2.711681,2.680918,0.228800,26.54
45,2.705827,2.671716,0.239800,26.53
46,2.708211,2.679343,0.232000,26.55
47,2.699648,2.710712,0.206000,26.54
48,2.709643,2.681206,0.218800,26.55
49,2.718041,2.668073,0.238800,26.54
50,2.739875,2.713394,0.191000,26.55
