epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.478266,4.301810,0.051500,6.21
2,4.299865,4.266545,0.125000,4.54
3,4.275633,4.249962,0.155000,4.54
4,4.264021,4.240337,0.202000,4.53
5,4.257120,4.233797,0.211500,4.53
6,4.251749,4.230461,0.213000,4.53
7,4.247366,4.227245,0.253500,4.53
8,4.243966,4.224411,0.296000,4.53
9,4.241426,4.221724,0.296500,4.53
10,4.239103,4.219955,0.281000,4.53
11,4.237297,4.217430,0.305000,4.53
12,4.235288,4.215779,0.336500,4.54
13,4.233630,4.214898,0.336000,4.53
14,4.232359,4.214113,0.358500,4.52
15,4.231535,4.214751,0.372500,4.53
16,4.230071,4.211865,0.383000,4.53
17,4.229273,4.210577,0.396000,4.52
18,4.228181,4.213392,0.420500,4.53
19,4.227258,4.207802,0.451000,4.53
20,4.226230,4.208278,0.434000,4.53
21,4.225594,4.206804,0.454000,4.52
22,4.224771,4.206774,0.481500,4.54
23,4.224119,4.207856,0.515000,4.52
24,4.223501,4.207287,0.520500,4.53
25,4.222541,4.207285,0.512500,4.50
26,4.221858,4.206225,0.551000,4.51
27,4.221156,4.203168,0.551000,4.53
28,4.220517,4.202145,0.583000,4.52
29,4.219710,4.201266,0.616500,4.54
30,4.219058,4.201645,0.622000,4.53
31,4.218566,4.201187,0.625500,4.53
32,4.217814,4.199701,0.660000,4.53
33,4.217353,4.198818,0.659500,4.53
34,4.216853,4.199799,0.672000,4.53
35,4.216275,4.200170,0.692000,4.53
36,4.215885,4.196709,0.680000,4.53
37,4.215399,4.197744,0.659500,4.52
38,4.214790,4.197695,0.741000,4.52
39,4.214357,4.197287,0.740500,4.53
40,4.213974,4.196733,0.757000,4.53
41,4.213521,4.195223,0.764500,4.52
42,4.213258,4.194582,0.738000,4.52
43,4.212670,4.195070,0.763000,4.53
44,4.212594,4.194606,0.777000,4.53
45,4.212040,4.194985,0.775000,4.52
46,4.211906,4.194300,0.802500,4.53
47,4.211378,4.194803,0.786000,4.52
48,4.211004,4.193772,0.805500,4.53
49,4.210650,4.192095,0.817500,4.53
50,4.210576,4.193079,0.789500,4.52
