epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.165580,4.157758,0.996000,9.34
2,4.155656,4.155805,0.996000,7.32
3,4.154607,4.154805,0.996000,7.35
4,4.154364,4.155407,0.996000,7.38
5,4.154181,4.157705,0.996000,7.37
6,4.154105,4.154402,0.996000,7.36
7,4.153950,4.158012,0.996000,7.35
8,4.153883,4.157143,0.996000,7.35
9,4.153857,4.159661,0.996000,7.34
10,4.153823,4.158336,0.996000,7.35
11,4.153823,4.156376,0.996000,7.33
12,4.153779,4.155810,0.996000,7.31
13,4.153818,4.159169,0.996000,7.30
14,4.153778,4.155689,0.996000,7.34
15,4.153651,4.160054,0.996000,7.30
16,4.153601,4.158670,0.996000,7.30
17,4.153634,4.158261,0.996000,7.30
18,4.153488,4.158900,0.996000,7.30
19,4.153503,4.162766,0.996000,7.33
20,4.153569,4.160998,0.996000,7.32
21,4.153347,4.161040,0.996000,7.34
22,4.153299,4.160118,0.996000,7.33
23,4.153210,4.160877,0.996000,7.29
24,4.153210,4.163325,0.996000,7.33
25,4.153077,4.162089,0.996000,7.30
26,4.153140,4.157908,0.996000,7.29
27,4.153233,4.159341,0.996000,7.30
28,4.153012,4.158960,0.996000,7.29
29,4.152945,4.157928,0.996000,7.30
30,4.152967,4.157595,0.996000,7.28
