layer,head_0,head_1,head_2,head_3,head_4,head_5
0,0.8325175046920776,0.8520139455795288,0.7442353367805481,0.7638349533081055,0.9674174785614014,0.9949917793273926
1,1.0,1.0,0.9998720288276672,0.9999996423721313,0.9999998807907104,0.9975326061248779
2,1.0,1.0,0.999813973903656,0.9998800158500671,0.9995143413543701,0.9999983310699463
3,0.9999752044677734,0.9999477863311768,1.0,0.9918315410614014,0.9999293088912964,0.9994113445281982
4,1.0,0.9995326399803162,0.9999985694885254,1.0,0.9997069835662842,1.0
5,0.9925330877304077,0.9979919195175171,1.0,1.0,1.0,0.9999834895133972
