epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.243589,4.208621,0.060500,653.23
2,4.224376,4.202447,0.060500,652.68
3,4.220489,4.202336,0.040500,652.72
4,4.218677,4.199040,0.043500,652.37
5,4.218080,4.201190,0.038500,652.33
6,4.218289,4.199597,0.019000,652.32
7,4.217802,4.197208,0.017500,652.32
8,4.214387,4.196112,0.001500,652.32
9,4.215858,4.195518,0.016500,652.31
10,4.214946,4.198503,0.000000,652.26
11,4.214648,4.194483,0.016000,652.09
12,4.216653,4.195067,0.024000,652.01
13,4.214069,4.193452,0.019000,652.00
14,4.214665,4.195333,0.012500,651.99
15,4.213470,4.197286,0.014500,652.00
16,4.213765,4.196676,0.016500,652.00
17,4.212625,4.196450,0.007500,652.02
18,4.212514,4.194962,0.019500,652.06
19,4.213756,4.200085,0.009000,652.57
20,4.212756,4.196774,0.023500,652.38
21,4.212470,4.198822,0.007500,652.02
22,4.213590,4.195630,0.001000,652.07
