epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.850190,4.836476,1.000000,231.93
2,4.848343,4.854797,1.000000,232.47
3,4.850288,4.859872,1.000000,232.66
4,4.853437,4.845818,1.000000,232.58
5,4.860791,4.876101,1.000000,232.50
6,4.863850,4.868473,1.000000,232.61
7,4.879897,4.944732,1.000000,232.91
8,4.890224,4.951303,1.000000,232.91
9,4.901038,4.845033,1.000000,232.47
10,4.953729,4.845877,1.000000,232.38
11,4.958501,4.845126,1.000000,232.30
12,5.136656,4.970325,1.000000,232.34
13,5.293878,4.958451,1.000000,232.26
14,5.300998,6.483865,1.000000,232.21
15,5.302187,5.020248,1.000000,232.27
16,5.304933,4.951094,1.000000,232.34
17,5.321188,4.877258,1.000000,232.38
18,5.334815,5.009715,1.000000,232.38
19,5.342602,4.911357,1.000000,232.39
20,5.362997,4.900914,1.000000,232.44
21,5.373439,5.739415,1.000000,232.54
22,5.387527,4.941883,1.000000,232.59
23,5.379163,4.911134,1.000000,232.41
24,5.376507,4.967338,1.000000,232.40
25,5.402603,4.952602,1.000000,232.53
26,5.410710,4.968524,1.000000,232.56
27,5.430999,5.156747,1.000000,232.67
28,5.434543,5.410849,1.000000,232.66
29,5.421966,4.946870,1.000000,232.72
30,5.760661,8.359205,1.000000,232.67
