epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.518001,4.225304,0.285250,5.07
2,4.200617,4.181242,0.285250,4.52
3,4.165090,4.149840,0.293000,4.51
4,4.146469,4.143006,0.303750,4.51
5,4.140617,4.138533,0.306250,4.52
6,4.137443,4.136949,0.306500,4.54
7,4.135579,4.134824,0.306000,4.55
8,4.134348,4.135798,0.306000,4.55
9,4.133444,4.133191,0.306500,4.54
10,4.132779,4.133013,0.306000,4.51
11,4.132142,4.132936,0.305500,4.51
12,4.131635,4.133960,0.306250,4.51
13,4.131363,4.132212,0.306500,4.50
14,4.131209,4.131152,0.306000,4.52
15,4.130972,4.132055,0.303000,4.53
16,4.130005,4.129360,0.303250,4.53
17,4.127064,4.126231,0.388500,4.53
18,4.123388,4.123153,0.401000,4.51
19,4.121592,4.123913,0.401750,4.50
20,4.120561,4.124643,0.397500,4.51
21,4.119651,4.121809,0.425000,4.50
22,4.118658,4.121629,0.436500,4.49
23,4.117670,4.122119,0.443250,4.52
24,4.116846,4.118294,0.446750,4.53
25,4.116036,4.118939,0.448500,4.54
26,4.115377,4.115951,0.449000,4.53
27,4.114997,4.115947,0.450250,4.51
28,4.114535,4.116073,0.448250,4.50
29,4.114132,4.115547,0.456000,4.50
30,4.113697,4.113137,0.460250,4.50
