epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.514896,4.222954,0.289250,7.41
2,4.197242,4.174801,0.289250,3.60
3,4.163087,4.151868,0.304250,3.59
4,4.148356,4.145129,0.304750,3.60
5,4.143714,4.142331,0.305250,3.59
6,4.140918,4.140741,0.308750,3.53
7,4.139386,4.138221,0.309250,3.47
8,4.138191,4.137656,0.310000,3.47
9,4.137487,4.136522,0.306250,3.47
10,4.136730,4.135321,0.305500,3.46
11,4.136193,4.135677,0.303000,3.47
12,4.135051,4.133223,0.303750,3.47
13,4.133366,4.132367,0.305750,3.47
14,4.132514,4.132362,0.305000,3.47
15,4.131923,4.130480,0.305500,3.47
16,4.131418,4.131415,0.302250,3.47
17,4.131002,4.130827,0.307500,3.47
18,4.130708,4.130383,0.302000,3.47
19,4.130466,4.130040,0.307750,3.46
20,4.126405,4.123214,0.400750,3.46
21,4.122621,4.121548,0.398500,3.47
22,4.121435,4.119613,0.431500,3.47
23,4.120348,4.120014,0.440500,3.47
24,4.119434,4.118815,0.441000,3.46
25,4.118712,4.118335,0.440500,3.47
26,4.118141,4.117122,0.441250,3.46
27,4.117731,4.117667,0.445750,3.47
28,4.117392,4.117167,0.445250,3.46
29,4.117052,4.116416,0.440750,3.46
30,4.116582,4.116096,0.464250,3.46
