epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.596204,4.367242,0.004000,5.71
2,4.321145,4.286173,0.064750,4.76
3,4.276631,4.261290,0.094250,4.76
4,4.259109,4.247607,0.102250,4.75
5,4.247959,4.238178,0.144500,4.75
6,4.239934,4.231511,0.126750,4.75
7,4.233475,4.225240,0.154000,4.75
8,4.227668,4.218979,0.166500,4.75
9,4.222735,4.213895,0.188500,4.75
10,4.217771,4.210361,0.208000,4.75
11,4.214244,4.206833,0.195250,4.75
12,4.210877,4.203652,0.235250,4.74
13,4.208242,4.201195,0.223000,4.75
14,4.205968,4.200228,0.241500,4.75
15,4.203882,4.198260,0.241000,4.75
16,4.201722,4.195860,0.252250,4.76
17,4.200457,4.194927,0.288750,4.75
18,4.198714,4.193168,0.291500,4.74
19,4.197471,4.193899,0.250250,4.75
20,4.196242,4.191099,0.292000,4.75
21,4.195066,4.190721,0.288000,4.75
22,4.194044,4.189490,0.287500,4.74
23,4.192614,4.188215,0.306750,4.74
24,4.192221,4.187649,0.288000,4.75
25,4.190942,4.186805,0.328750,4.75
26,4.190365,4.184399,0.351750,4.75
27,4.189541,4.184289,0.367250,4.75
28,4.189055,4.183929,0.363500,4.75
29,4.188110,4.183075,0.333750,4.75
30,4.187244,4.182900,0.329500,4.75
