epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.770216,4.463288,0.000000,4.90
2,4.417725,4.355490,0.000000,4.49
3,4.352796,4.318370,0.015000,4.49
4,4.326703,4.295239,0.047000,4.47
5,4.310957,4.283556,0.045000,4.48
6,4.302007,4.276031,0.046500,4.48
7,4.294696,4.269036,0.080500,4.48
8,4.290100,4.267874,0.068500,4.48
9,4.287362,4.266514,0.086500,4.47
10,4.285165,4.262503,0.100500,4.47
11,4.283069,4.259914,0.097500,4.47
12,4.281297,4.259252,0.107000,4.47
13,4.279316,4.259057,0.122500,4.48
14,4.277518,4.253839,0.111500,4.48
15,4.275790,4.252182,0.123000,4.49
16,4.274006,4.251684,0.117000,4.48
17,4.272891,4.248686,0.141500,4.48
18,4.270908,4.247665,0.130000,4.48
19,4.269584,4.245079,0.153500,4.48
20,4.268212,4.244035,0.149000,4.48
21,4.266786,4.242874,0.155500,4.48
22,4.265644,4.241927,0.166000,4.47
23,4.264576,4.240837,0.163500,4.47
24,4.263741,4.238373,0.169500,4.47
25,4.262501,4.237001,0.198500,4.48
26,4.261742,4.237248,0.193000,4.49
27,4.260697,4.235579,0.200500,4.50
28,4.259974,4.235108,0.202000,4.48
29,4.259329,4.233701,0.201000,4.49
30,4.258512,4.233488,0.213000,4.50
