epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.168499,4.159572,1.000000,270.49
2,4.159256,4.159737,1.000000,268.59
3,4.158962,4.159331,1.000000,268.27
4,4.158868,4.160149,1.000000,268.24
5,4.158771,4.158935,1.000000,268.29
6,4.158747,4.159710,0.999500,268.21
7,4.158693,4.159443,1.000000,268.26
8,4.158624,4.159649,1.000000,268.23
9,4.158624,4.160748,1.000000,268.25
10,4.158526,4.160045,1.000000,268.22
11,4.158496,4.160007,1.000000,268.24
12,4.158491,4.159219,1.000000,268.24
13,4.158418,4.159298,1.000000,268.26
14,4.158446,4.159362,1.000000,268.25
15,4.158475,4.159326,1.000000,268.21
16,4.158420,4.158986,1.000000,268.25
17,4.158336,4.159087,1.000000,268.28
18,4.158323,4.157883,1.000000,268.26
19,4.158314,4.159340,1.000000,268.26
20,4.158371,4.158483,0.850000,268.26
21,4.158290,4.159112,0.936500,268.24
22,4.158309,4.159281,1.000000,268.24
23,4.158265,4.157568,0.982500,268.24
24,4.158354,4.159859,0.993000,268.25
25,4.158322,4.162169,1.000000,268.24
26,4.158314,4.161242,0.581500,268.22
