epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.715758,4.299174,0.280000,3.85
2,4.238988,4.211617,0.280000,3.36
3,4.197915,4.195776,0.280000,3.35
4,4.188579,4.183490,0.280000,3.35
5,4.182259,4.172434,0.280000,3.35
6,4.168178,4.157138,0.286500,3.36
7,4.154260,4.145024,0.287500,3.35
8,4.145366,4.138292,0.289250,3.35
9,4.141557,4.138324,0.289500,3.36
10,4.138957,4.134617,0.290000,3.36
11,4.135470,4.129729,0.394750,3.36
12,4.132885,4.129187,0.396500,3.36
13,4.131317,4.125829,0.396500,3.36
14,4.129680,4.123291,0.398500,3.34
15,4.128231,4.125204,0.398500,3.34
16,4.127509,4.125915,0.398500,3.35
17,4.126902,4.124679,0.398500,3.35
18,4.126178,4.122445,0.399250,3.34
19,4.125639,4.122000,0.398500,3.35
20,4.125122,4.122907,0.399250,3.35
21,4.124678,4.122487,0.441750,3.34
22,4.124219,4.121631,0.438250,3.35
23,4.123835,4.118802,0.438250,3.34
24,4.123514,4.119475,0.438250,3.35
25,4.123156,4.117208,0.438250,3.34
26,4.122810,4.119144,0.438250,3.35
27,4.122672,4.119238,0.438250,3.34
28,4.122266,4.120245,0.440250,3.34
29,4.122118,4.117377,0.438500,3.34
30,4.121965,4.116348,0.439250,3.34
