epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.210493,4.102416,0.985500,4.33
2,4.100463,4.089914,0.997000,3.95
3,4.085914,4.087277,0.992500,3.93
4,4.077131,4.083668,0.997500,3.95
5,4.071074,4.081362,0.998500,3.95
6,4.065451,4.081725,0.999000,3.94
7,4.060391,4.082339,0.998000,3.95
8,4.054719,4.084671,0.999000,3.95
9,4.048857,4.085237,0.999500,3.94
10,4.041981,4.089842,0.998000,3.94
11,4.034549,4.093601,0.998000,3.94
12,4.027177,4.099122,0.999000,3.94
13,4.018309,4.104922,1.000000,3.94
14,4.009958,4.114884,1.000000,3.94
15,4.000737,4.119687,0.999000,3.95
16,3.991696,4.128027,0.998000,3.95
17,3.982454,4.135803,1.000000,3.95
18,3.973786,4.139420,0.999500,3.94
19,3.965027,4.149400,1.000000,3.96
20,3.955542,4.159036,0.999500,3.95
21,3.947488,4.163293,1.000000,3.95
22,3.938978,4.175337,0.999500,3.95
23,3.931278,4.179500,1.000000,3.94
24,3.923338,4.181970,0.999500,3.94
25,3.915391,4.197093,0.999500,3.94
26,3.908208,4.198611,1.000000,3.94
27,3.900999,4.207609,1.000000,3.95
28,3.893080,4.210336,1.000000,3.94
29,3.887351,4.219102,1.000000,3.94
30,3.880484,4.219073,1.000000,3.95
31,3.873433,4.235071,1.000000,3.95
32,3.867842,4.238002,0.999500,3.94
33,3.860394,4.241391,1.000000,3.95
34,3.855126,4.250212,1.000000,3.94
35,3.849756,4.249473,0.999500,3.95
36,3.844319,4.263903,1.000000,3.94
37,3.837921,4.271022,1.000000,3.95
38,3.833104,4.267553,1.000000,3.94
39,3.828408,4.269433,0.999500,3.95
40,3.823260,4.270401,0.999000,3.94
41,3.817807,4.282064,1.000000,3.95
42,3.813130,4.287725,1.000000,3.95
43,3.809596,4.295228,1.000000,3.95
44,3.803775,4.296546,1.000000,3.94
45,3.800462,4.304231,0.999500,3.94
46,3.795959,4.303848,0.998000,3.94
47,3.791371,4.307623,1.000000,3.95
48,3.787444,4.307364,1.000000,3.94
49,3.783324,4.311027,0.999500,3.93
50,3.779925,4.322130,1.000000,3.93
